hgnc_id,logFC,Pvalue
GABPB1,0.233006504536703,0.00976188940164483
NAA20,0.218817879648614,0.00978198671174757
RPS2P5,-0.143505579390816,0.00979435695112893
NR2F1-AS1,0.523746798113691,0.00980813100748146
ZNHIT2,-0.529900136202134,0.00982206829650301
SLC8A2,1.29362138782258,0.00988250505012337
CBX2,-0.166117478422461,0.00993527761802179
PSD4,-0.213414363122369,0.00994360132926442
ADAM10,-0.13846992511599,0.00996795352259228
NABP1,0.312412353552478,0.00997349902549597
NLGN1,-0.351496627317557,0.00998348037762667
CDK4,-0.157429586876447,0.00999739525692936
RPS5,-0.126245698251354,0.0100028514646724
NEIL3,0.373469851012656,0.0100253104649733
HLA-K,1.1062958371933,0.0100578209853522
NOP56,0.142793431737935,0.0100596555062587
AGAP9,0.397616897816365,0.0100651007038588
TBL1X,-0.160665725813827,0.0100797880286896
FBXL19,-0.166462667314511,0.0100979428771705
MTERF3,0.287916748902637,0.0101329030642889
SLC15A3,1.58766694009312,0.0102270156654185
COBLL1,-0.160621562463289,0.0102293758161761
ABI1,0.176829932819745,0.010241346255104
DACT2,-0.624422085012201,0.0102473714575113
PDRG1,0.243318528257858,0.0102691932246466
SFXN5,-0.266458271647752,0.0102765760833772
ACTN1,0.137870204005566,0.0102823987199542
HEY1,-0.255854201007402,0.0102999247774563
FXYD6,-0.199817197891387,0.0103064795057092
TMEM144,0.339373652207184,0.0103266575512913
ZNF706,0.199810853031055,0.0103592456004031
GREB1L,-0.218164580815992,0.010383146636768
MAD2L1BP,0.338844026500233,0.0103837514337799
ACTG1,0.118027581107633,0.0103896062336453
DIDO1,-0.157637365913957,0.0104440107114699
RASA2,0.249698053851898,0.0104792208015512
MACO1,0.227455803898937,0.0104856134953543
ZNF416,0.563268829372417,0.0104959435881509
IVNS1ABP,0.140762447171102,0.0105666735740199
PKMYT1,0.208129982064285,0.0105779111999514
SALL2,-0.182383858121828,0.0106007381510331
PSMB8,0.474987294205274,0.0106073542991514
TMEM80,-0.269132749164831,0.0106204168800598
RHOXF1-AS1,-0.235262220976623,0.0106253469614811
KRT23,-0.240513842572939,0.0106520085827917
UGT3A1,-0.388873513138803,0.010655109343524
ACTR3,0.152712253110887,0.010656679978349
APLN,1.12932227777461,0.0106817119936915
TXNL4B,0.341051266422041,0.0106917416113172
SCHIP1,-0.841218908997955,0.0106992538702131
LAPTM4B,-0.15441927535918,0.0107008488698225
ZC3H15,0.188956421384806,0.0107459495609025
SPTY2D1,0.22526990284734,0.0107539740846405
POLE3,0.223612481519796,0.0107751649019114
BCAT1,-0.185845176712265,0.0108329403003932
ERMP1,0.159445308965553,0.0108433058429273
MMP15,-0.164745863070859,0.0108563475800587
PHTF2,-0.169783977533672,0.010859868280946
PCDHGC4,-0.853163785184972,0.010876196642696
TMEM115,-0.233363222830748,0.0108879389967221
DACT3,-0.873723670324666,0.010888691723338
CENPU,0.23351530336106,0.0108909236340811
LRPAP1,-0.138484671502304,0.0108933520807279
GPT2,-0.184086475810843,0.0109195674358093
ICA1,0.291125140312429,0.0109264657400128
DOLK,-0.244602921874606,0.0109309614486296
OXA1L,-0.149076760026785,0.0109836493780378
ERVE-1,-1.22915635568441,0.0109889209589279
ATP6V0E2-AS1,0.360047316131443,0.0109900637551529
ARFGEF2,-0.174001666666511,0.0110116056480401
KLHDC3,-0.145563237943004,0.0110255178642241
ACOT9,0.194418242180096,0.011027358867556
PPIL4,0.196462943343876,0.0110319339495743
GEMIN2,0.31106113643397,0.0110385874649346
RUFY3,0.163931841661957,0.0110749652713583
MYRF,-0.302836757507859,0.0110967696070456
PAXIP1,0.235382988584533,0.0111114324497681
ZNF814,0.300447831243067,0.011128886657166
RETREG2,-0.176422717323304,0.0111631870279878
GALNT6,-0.258017755535573,0.0111697122361697
NAALAD2,-0.302928837874599,0.0111731356817408
RMC1,0.284123772342812,0.0112008493334657
USP2,0.478723589327167,0.0112147107697024
UBE2E3,-0.161794753113831,0.0112271375302221
AGFG2,0.386098722540244,0.0112346066581971
APP,-0.124078927139204,0.0112538917690824
TRAPPC14,0.266796191479604,0.0112551178972721
BTN3A2,0.390575193975631,0.0112760209146883
NIPAL4,0.546489048962239,0.0112806570902058
RRP8,0.277324341664838,0.0112856691985515
COQ4,-0.21736724885548,0.0112916643746597
KLHDC10,0.175692546959861,0.0112984980248979
STS,-0.182134199672793,0.0113131485666779
RAB11B,-0.156398070873038,0.0113267305916354
MT-ND6,-0.120057092110237,0.0113656577753983
ENSG00000260293,-0.614021163645853,0.0113690469967406
WDR88,1.17066231605711,0.0113931333683821
PCYT2,0.18248990310553,0.0114029271259732
ARMC8,0.192532405785174,0.0114080494458186
AHI1,0.222733977828138,0.0114091467565168
MLX,0.232220878232631,0.0114277448734486
PLEKHN1,-0.262826827889539,0.011446538047588
CDC42EP3,0.207913216317353,0.0114877970130051
RNASE1,-0.400231571030883,0.0115000449617701
CHM,-0.211571602265013,0.0115224219462067
TSKU,-0.169966300568757,0.0115517788643897
EDIL3,-0.187343479393703,0.0115709383809432
WNT11,-1.15245500620327,0.0115851352528807
HRK,-0.251254781402591,0.0116011038508892
MPC1,0.377529499425156,0.0116165106295156
ZDHHC8BP,-0.581188461890455,0.0116363499187598
PCSK9,0.662077095917629,0.0116526206715727
TSPAN9,-0.175031384547585,0.0116734443768159
SRSF10,0.136172661285576,0.0116870169704162
ALDH4A1,-0.175566397980495,0.011693186952385
CREB3L1,0.329676167718207,0.0117046940068481
EIF4BP3,-0.574397208057477,0.0117134012087249
SLC2A3,0.106232803967965,0.0117322042911403
TMEM214,0.163491013257792,0.0117397172331975
FYTTD1,0.171539856084337,0.0117520084620759
ZNF407-AS1,-0.412084668279622,0.0117883328702897
EIF5A2,0.922581818380686,0.0118290203156309
GPR162,-0.20754075089432,0.0118466472184534
OSTM1,0.193234737519609,0.0118787909064421
SPINK5,0.421950311471233,0.0119916371851908
SSTR2,0.990182917108167,0.0119990960932865
POMT2,-0.213705838751519,0.0120208395241935
TIGD5,-0.275392285880397,0.0120427328190303
RRAGA,-0.18366581089357,0.0120501214348586
DNTTIP2,0.17415956256971,0.0120708081007559
PARP16,-0.365362576285762,0.0120889439298828
JUND,-0.25756005197895,0.012092275309864
TIMMDC1,-0.180626025640951,0.0120961557766356
ITGA9,-0.361751271868721,0.012134138520403
MLF 2.00,-0.137411188353741,0.0121584199746497
TVP23C,0.536033824133219,0.01216004842548
GPR137,-0.223095165451907,0.0121870558438709
ATP6V1C1,-0.192530890191372,0.012196813875522
TOB1,0.228550379891666,0.01221268081715
KLF4,0.383267566818255,0.0122349876879532
PTER,-0.390714459335046,0.0122445394629324
LINC02600,-1.44097745241499,0.0122996571464481
KCNJ2-AS1,-0.504051252217617,0.0123335335182529
HLA-B,0.196305645646365,0.0123389448270534
HOXC6,-0.676148441116372,0.0123586007099787
PPP2R2A,0.179783107782836,0.0124316007155747
HMGCS1,0.130179653050535,0.0124353238602107
KATNA1,0.297839206953115,0.0124358167418677
ATP6V1C2,-0.896336927608389,0.0124444511198894
NDEL1,0.172233608113322,0.012444936560628
WDTC1,-0.14807890575667,0.0124512298066099
ATAD3B,0.192178385786132,0.0124544574871445
C15orf40,-0.275620247191274,0.0124708815611995
H1-10,-0.180757633370172,0.0124957981136602
SHANK3,-0.251647816989561,0.0125158129787642
WDR26,0.16379655663998,0.0125206180564236
DNAAF9,0.288198053904405,0.0125212412549943
BLOC1S4,-0.314809865920259,0.0125362477463724
SBDS,0.203967935003472,0.0125412586467279
CLSTN3,-0.156937985864269,0.0125672199833927
MSMO1,0.208871757055388,0.0125795496337603
PTPRN,0.729785889527009,0.0125984495442108
FAM241A,-0.73455382355249,0.0126123144419582
SNHG29,-0.122150797433015,0.0126182084399095
SLC6A9,-0.260890705913046,0.0126279737815889
TTLL12,-0.160666183639822,0.0126518486763539
DAGLB,0.251715809483811,0.012662140480138
SYT8,-0.566691714926438,0.0126764088453334
PCMTD2,-0.184433482973816,0.0126786764417359
ARID5A,0.64419047031829,0.0126902951631011
RACGAP1,0.179444646982634,0.0126928517267809
DDX31,0.243841529036795,0.0127222590416131
CWC15,0.169543828040652,0.0128036728181549
SIRPA,-0.232761417579527,0.0128396044157503
ENTREP1,0.726090155303892,0.0128487364572943
TANC2,0.27555575767394,0.0128515578025258
ITSN1,0.147873191731589,0.01285613399616
ZNF84,0.204111325360991,0.0128776568744204
SCN9A,1.15612880997511,0.0129014360759846
LSM14A,0.129010581222863,0.012926893977481
EGR3,1.7527860196829,0.0129498543705359
SND1,-0.124346928935779,0.0129530481005985
TRIM45,-0.237226997806644,0.0129752543851733
ENSG00000267317,-0.537734928898783,0.0129998148095954
REPIN1,-0.165760573057287,0.0130104062389087
CICP16,-0.889457748625507,0.0130941954538575
IL6,2.10391837997357,0.0131006432962774
PCDHGC3,-0.229718276222068,0.0131133052209203
IFT70A,-0.455007891168478,0.0131204874663685
ACTC1,0.217285304199594,0.0131381699543096
SEPTIN10P1,1.35940816143671,0.0131404958834477
C3orf62,-0.456120946666148,0.0131715332830125
GOLGA6L10,0.520181062492933,0.0132065415301951
ATP1A2,-0.332956390285466,0.013221028103288
PRKAR1B,-0.196066139912817,0.013227410404105
CDC20,0.150585508549844,0.0132315709177822
CTBP1-DT,-0.290977602124515,0.0132348248215571
RPL27,-0.111629305688298,0.0132606009853751
SNHG7,-0.226146876940271,0.0133234837954879
MAEA,-0.171887880385283,0.0133261982191566
CDV3,0.133955115808229,0.0133552683875425
RPL15,-0.124599589654393,0.013361358990128
BYSL,0.232886526466422,0.0133716828240059
PDE1C,0.492824658237844,0.0133889954905626
E2F7,0.215418382704513,0.0134064761769218
TMEM123,-0.1373182929074,0.0134208390938173
LRPPRC,-0.13434958743619900,0.013433448407203
BTN3A3,0.829778602038084,0.0134450607741825
ENSG00000278112,-1.06111415082439,0.0134613474600919
EXPH5,0.226594317355591,0.013477490177699
PLTP,-0.189920586264767,0.0134805987952315
GPER1,-0.472321218955496,0.0134944838559523
ENSG00000242136,-0.814154666277349,0.0135076853018634
SH2D4A,0.185192903678339,0.0135167074665109
CYSTM1,0.22282005259855,0.0135241894660448
RIBC2,0.86390517694841,0.0136155253095436
ZNF76,-0.219164885790138,0.0136256119683431
LMBR1L,-0.202994313431583,0.0136415718961062
PUS1,0.215239775240811,0.0136541744411877
TRIP4,0.25679854357046,0.0136681134722064
CELF3,1.00232543291352,0.0137088597806996
BORCS6,-0.488547951889707,0.0137127861207106
SCAPER,0.238552335013767,0.0137262687039565
SYNJ1,0.337033336284491,0.0137401431149297
LINC01089,-0.354152425082813,0.0137406431370808
ATP6V0E2,-0.174481253984236,0.01374384828959
RAP2A,-0.183391930535437,0.0137573210638573
LTA4H,-0.165722091512134,0.0137616608573429
ZNF837,-0.49014151049113,0.0137651268629325
CLCN5,-0.2075301280386,0.0137801801864183
BCKDHB,-0.240947714016444,0.0138683671397584
SOX5,-0.689364575900373,0.0138884372101546
CEROX1,1.39809589240793,0.013890468926658
OPRD1,-1.19619793576835,0.0139093969037012
POLK,0.321944170153229,0.0139498833734685
NPFFR2,0.348658027635144,0.0139748860686805
SPC25,0.294955523031117,0.0139852456585799
KRT8P46,0.778615977650217,0.0139907298237892
SRGAP3,-0.433718543552414,0.0139920336144695
SAMD5,-0.333276431460618,0.0139999454592726
MT-TH,-0.825765622892644,0.0140331871596336
N4BP2,-0.179029891318404,0.0140800327438511
UBXN6,-0.162311894472285,0.0141497332738023
BRPF3,-0.148146330976719,0.0141660809823332
POMGNT1,-0.148761328376236,0.0141827507395834
FADS6,-0.439541086085458,0.0141875828732638
PHYH,0.378412464510818,0.0141953546637608
CDCA7,0.15610370216176,0.0142046931719181
ASAH1,-0.149675413867222,0.0142068064239181
PCDHB5,-0.400613809021708,0.0142314155390549
SMIM10L1,-0.266271123251844,0.0142369627576682
EDDM3A,-1.21187857593699,0.0142742827776551
COL7A1,-0.209692098422984,0.0142749910763301
FOXI3,-0.318040496987584,0.0143292940197769
USP33,0.168864071110096,0.0143303165711373
XKR7,0.402231402068539,0.0143468154412073
NFKBIA,0.163405464471146,0.014374343545831
ERCC6L2-AS1,-0.599207945111496,0.0144103952441855
ATP6V1F,-0.173676198227478,0.0144202492200713
NOL9,0.22734052457712,0.0144216204724749
KCNQ5,-0.463425037925423,0.0144310021131622
CHST12,-0.213420570894959,0.0144481051971972
SLC9A2,2.05116989337985,0.0144645418478844
UNC45A,-0.153004181333109,0.0144775663584525
RPS20,-0.120374836368734,0.0144917907667907
ENSG00000257511,0.785906713803074,0.014508221993436
ASAP2,0.210498384333043,0.0145193653031071
AKIRIN1,0.149951219026529,0.0145664289972282
CBX7,-0.388738141938877,0.0145864931840855
UBE2H,-0.130242833851232,0.0145986949716899
SEPHS2,-0.171422830706145,0.0146565859158199
RGMB,0.520435892234215,0.0146617004353029
MFSD6,0.288216820406107,0.0146718484275258
CDK13,-0.145451002098858,0.0147555145724289
TCOF1,0.13405141883944,0.0147639501014387
SUCLG2-DT,0.626545556422077,0.0147752789155408
ZNF830,-0.271555398188934,0.0147866895886425
NR4A1,-0.46903353421058,0.0147991745881062
LIN7A,0.43492907616272,0.0148536782129806
LRRC37B,0.373809813866558,0.0148647585146029
ERBB4,-0.334771065738789,0.0148830374327374
CETN4P,-1.29375342794141,0.0149323559701915
RDX,0.128447649805651,0.0149532927198599
CLYBL,-0.542636917428947,0.0149604977148973
MFAP3L,-0.261771533961103,0.0150282237026725
ABCD3,-0.17038821807671,0.0150386279165333
PTPN14,0.204645280404528,0.0150475490295921
ZNF780B,-0.298823693187678,0.0150844574070191
GFRA3,0.93752005990799,0.0150944424892941
CETN2,-0.180282452735096,0.0151274279153805
COL4A1,0.164825387870609,0.0151403733582657
RDH11,0.151853517384519,0.0151440741962955
ABTB3,1.10029120852455,0.0151512805808319
MFAP2,-0.186578656809451,0.0151669299006
RORB,-0.590728490042574,0.0151675085813138
FZD8,0.308447380874708,0.0151770574043294
DIAPH1,0.128424026251265,0.0151780637146883
LURAP1L,-0.478440954653685,0.015206178094423
CRTAP,-0.143021362722012,0.0152341461133884
ANAPC2,-0.177941606234536,0.0152795878728929
MLF 1.00,0.289971102930156,0.0152930566549296
ZNF654,0.236216885201506,0.0153005995882602
TEAD3,-0.127814726431551,0.0153173584388646
ZNF530,0.536041791545971,0.0153329396726767
PIN4,-0.233988116483808,0.0153509121024375
PYGO2,-0.151824732336296,0.0153565797705631
ST3GAL6-AS1,-0.797305887033896,0.0153576935572478
ENSG00000262877,-0.396103128629566,0.0153835836528874
OLFML1,-0.24725117352419,0.0153923843671885
DNAJC25,0.35054433182105,0.0154066669919151
CENPH,0.217155503559796,0.0154411956329904
SENP2,-0.165681490302958,0.0154702975335384
RPL10,-0.119418398904097,0.0154944364732984
ARMCX5,0.381256417081261,0.0155166731856611
NCSTN,-0.145988658404093,0.0155229647448314
CDC6,0.175876870068206,0.0155631089229686
ACTR8,0.189048469269638,0.0155875855792598
H2AX,-0.167689431742944,0.0156018315829003
TECRL,-0.897450015283526,0.0156255402799862
SUFU,-0.217085368099748,0.0156353458506837
ELFN1,-0.522961174241858,0.0156599040149267
OSER1,0.224833392966048,0.0156843724983918
ALDH1A1,0.541794907107985,0.0156986641330756
MAP3K7CL,0.473870529494495,0.0157532965071277
KIF25-AS1,-0.756597607401867,0.0157621623864433
ENSG00000288765,-0.5115445520208,0.015765346122536
ADAMTS9,0.339578160236757,0.0157708062021137
RAD18,0.207426655322007,0.0157749363921857
SH3TC1,0.512951828670808,0.0157818162153606
KDM2B,-0.160876335714417,0.0157832372858499
CHGB,0.76092702818374,0.0158330681651626
PRRT3,-0.375749383287188,0.0158494695982305
RSPH1,1.05848635360717,0.0158645118750533
ANK2,0.4013598339796,0.0158728950387745
VWA1,-0.165510308403596,0.0158851263031751
LEPROT,-0.166279550421091,0.0159277745575345
CHST11,0.214025261796036,0.0159328252917314
CRADD,-0.558584897311068,0.0159665347666125
BCL3,0.545208110903925,0.0159757026013263
MYO1E,0.195945327219667,0.0159806349997794
SLC4A8,-0.357495042550141,0.0160104791442947
DHX29,0.18326477725079,0.016019032985931
ENOX1,1.06568800458033,0.0160220210107
TOM1L2,-0.169513012284241,0.0160586697600282
POTEE,0.668893318591903,0.0160715141370563
PCM1,0.137410154679255,0.0160877330122025
TRIM11,0.208268640556783,0.01612530555436
PANK1,-0.179826782372398,0.0161712876519268
BAX,-0.163351835155686,0.0161838404489874
ZNF383,0.518205813716443,0.016204622949763400
GTF2H1,0.185761937771089,0.0162077263938245
CDC7,0.180809059754743,0.0162078404177133
BTBD2,-0.139582096485424,0.0162532603463105
AP5S1,-0.348340062672608,0.0162544085975494
ANKRD54,0.290360385392391,0.0162545312508205
AKT1S1,-0.174648223611986,0.0162849253996266
CEP89,0.186318644130312,0.0163042580865626
MRE11,-0.156537118737432,0.0163310933255283
TIMP2,0.169549738384498,0.0163348895601985
AURKAIP1,-0.199470105153368,0.0164035574025192
DUS1L,-0.163098757499816,0.0164047773426263
ZBTB7B,0.150253257429688,0.0164409427967918
TPP1,-0.147550065085702,0.0164415762918081
LINC01128,-0.189231991213906,0.0164801953177241
ENSG00000225173,-0.636773224043497,0.0165234826008414
HBP1,0.208241936502216,0.0165364936968874
UNC5C,-0.200614974599661,0.0165492073724248
RPL8,-0.100639457568983,0.0165535846725055
LINC00847,-0.743754957693377,0.0166655151763578
SH3TC2,-1.32799644970454,0.0166710198986372
PAK6,-0.168790960146854,0.0166715829696652
DNAH14,0.314933271099807,0.0166844601316688
PIDD1,-0.155475307974952,0.0166952473772918
FSD1,-0.292729618735682,0.0167294844544787
STEAP3,-0.248457579432763,0.0167319792881227
HNRNPA1P57,-0.428638742107539,0.0167516341352144
SRSF8,-0.190258434261718,0.0167550260310217
EDDM3B,-0.687662394895139,0.0167993753764736
NPHP1,0.525068021301206,0.0168108709291202
COL12A1,0.257770834295074,0.0168305301837306
FOXO3,-0.154895418547826,0.0168502201744938
CHST2,-0.971465631628931,0.0169074868134436
FBXO4,-0.623353318167236,0.0169281673288351
PC,-0.25000631082919,0.0169284106090076
BLVRB,0.248051384257935,0.0169292361659962
TMEM129,-0.17409746567546,0.0169342846913205
SIAH1,-0.400307292985179,0.0169393133515679
PCDHA3,-1.13034856919947,0.0169526634922464
NKD2,-0.248097562417671,0.0169907391550946
SLC38A1,-0.13410407967519,0.0170198791113782
BRAT1,-0.17834460613636,0.017074266439817
LDLRAP1,0.208563321525305,0.0170941064030085
COPE,-0.163737274122062,0.0170952757624816
ZNF304,0.314425219202757,0.017099200379282
ARHGEF16,-0.154012913880919,0.0171145811149767
CENPQ,0.371276083917196,0.0171755473382605
CDC20B,-0.927738762930259,0.0171847706118599
AGAP1,-0.201255991912602,0.0171893414615165
PEPD,-0.205790036819373,0.0171955557894866
MYEOV,1.1869412969139,0.0172595472534282
MACROD2,-0.205470301839241,0.0172650258013899
CDK17,0.218048076552513,0.0172692125050979
TFDP2,-0.16317462189034,0.0173298639608516
SRPRA,0.144214317422488,0.0173545351649009
ELMOD1,-0.539924342199971,0.0173557788993676
ADGRL1,-0.232324670288639,0.0173677093318978
IQCH,0.702680477738263,0.0173876299691202
KIAA0513,-0.265589486543109,0.0174039159160384
PLK3,0.43590020975369,0.0174108298800972
MGST1,0.18964227827923,0.0174353997332221
CAD,0.141283894810694,0.0174362710631164
RREB1,-0.186669044661323,0.0174376361992634
FCHSD1,0.251549213107523,0.0174515142777203
DNAJB1,0.125350546912726,0.0174704050038785
PCDHGB6,-0.283751223092921,0.0174714743325888
PYCR2,0.22873220879174,0.017479982340338
NEK2,0.198766835715823,0.0174799999915438
RAB11FIP3,-0.161433636769766,0.0175072706533858
NOCT,0.328214733205003,0.0175175166578137
CCDC127,-0.232580864198283,0.0175269445584661
NUP35,0.277949522056187,0.0175408707247122
POGLUT3,-0.141798820982952,0.0175592592484997
JPH2,0.315538994131348,0.0175606382707478
ADCK5,-0.285864405895964,0.0176117570674108
B4GAT1,-0.177252764902472,0.0177116303302771
ZNF205,0.259868757808064,0.0177137484270886
INTS12,0.346638557142726,0.0177288754575495
ZNF417,0.241723141815826,0.0177499867953636
TRIM14,0.224867031644053,0.0177637433616402
NSUN7,0.233792408103025,0.0177721237312371
TIA1,-0.135610041653694,0.017809170816388
HAP1,-0.467066576708582,0.0178290336794136
TIMM9,0.239789216852154,0.0178503166110203
UBB,-0.123663160537559,0.0178597425765661
CDK19,-0.220048929419783,0.0178619308071655
ADRA2C,-0.502513268504633,0.0179682368591046
RRP15,0.189484931916764,0.0179768083350826
DNAJA2,0.132358845887158,0.0179783201374454
AKIP1,0.283175313397256,0.0180141192281686
ZFTRAF1,-0.208267450725129,0.0180427754088033
ZNF700,0.395387029258262,0.0180436328672079
FTX,-0.238847790853182,0.0180587070967242
AGAP2,-0.881397044451268,0.0180699401389462
FZD1,-0.260657243159119,0.0180774531991326
YIPF6,-0.165637791484047,0.0180845916734682
APEX1,-0.114920486366037,0.0181480599207814
PKNOX2,-0.61710425457913,0.0181618766115299
GUSBP9,1.08584194201477,0.0181911876544446
FEM1C,0.201290485079288,0.0182167825603697
IRF9,0.478447002933215,0.0182919476601694
ENSG00000272054,1.04824350174209,0.018307542234364
HR,-0.810687168176752,0.0183144710910395
B3GALT6,-0.206851601083832,0.0183329541740773
ENSG00000249492,1.1675325429953,0.018354606436026
ENSG00000280079,-0.743196337225825,0.0183757147287992
GLIS3,0.886989199854907,0.0183958591333925
RTTN,0.216714964603904,0.0184052452821015
AAAS,-0.161990420421356,0.0184346105042487
TIPIN,0.313302958986225,0.0184403614055646
SPRED3,0.533455767000381,0.0184809147599038
MTG2,-0.184035019950812,0.0185181384886352
ZNF808,0.340658261191772,0.0185446250057476
MAP3K12,-0.235759590567502,0.0185773843364594
RIT1,0.190744370885076,0.0186045088229308
FLNA,0.157123022498132,0.0186783596082414
SPPL2A,-0.175328306713348,0.018748042878139
TARBP2,-0.176755154417737,0.0187563091617574
PSMB4,-0.128559899492467,0.0187706908017873
SSR2,-0.152076599829839,0.0187854644720975
EIF4A2,0.120157856151661,0.0188014256236599
ASTE1,0.429448527372557,0.0188055844173659
STARD10,-0.164896672505598,0.0188178054088564
UROD,-0.186802280657808,0.0188258647765128
KLHL2P1,-0.811364226281294,0.0188276510815683
PPIG,0.153144490622563,0.0188381125685462
TMEM62,0.241901910370916,0.0188462747991307
ELAVL2,0.650170155697154,0.0188659791961075
FAM171A2,-0.289685391818958,0.0188720289434765
LDLR,0.149943839217624,0.0188736530210267
CLCN7,-0.149206428503679,0.0188855392970937
SMAD9,-0.561983520708008,0.0189073632389377
IQCB1,0.1572045954702,0.018911958840496
HDAC7,0.134486184576383,0.0189187998281252
LINC01967,1.356123199516,0.0189443967119897
GOT1,0.172083003981318,0.0190190723298252
SRFBP1,0.21986788943959,0.0190238860618285
ANXA6,-0.132497353451198,0.0191223864542205
JMJD1C-AS1,-0.918873835601975,0.0191485678941752
XIST,-1.94538130073871,0.0191638102902469
MICA,0.483713438000102,0.0191743507424821
CD24,-0.107775880186246,0.0191917409846455
WRN,0.203223182490053,0.0191989524322569
SLC12A6,-0.208819467444814,0.0192190570270511
LYN,-0.206285240777294,0.0192228399571739
RAB14,0.144083880727552,0.0192245479270299
KMT5A,0.168990133062084,0.0192432534564941
C16orf87,0.164320774884875,0.0192450458391771
APOE,-0.135729445147852,0.0192693948848257
E2F1,0.194036808595632,0.0192952579355059
ENSG00000287077,1.18335612841786,0.0193229624389959
DHX33,0.166958070687413,0.0193562309258955
SLC25A33,0.245307855701561,0.0193772678678327
EPN1,-0.133556687139309,0.0193837081327366
CTNNAL1,0.164773701823868,0.0194275811954832
KIF5C,0.428489786230054,0.0194399725514297
NIFK-AS1,-0.462488985927422,0.0194553272587289
MCF2L,-0.266922731524355,0.0194743501164123
NHLRC3,0.231573689842188,0.0195194513225868
MID1,-0.153179603328156,0.0195274174678799
MYH6,-0.884970690419699,0.0195294701601994
RPL3P2,-0.708201519089544,0.0195629162723744
ARL 10.00,-0.189890049510248,0.0195665657382559
ICA1L,0.325912776291186,0.0195886865881881
CTSO,-0.249510874390474,0.0195932526431381
HERPUD2-AS1,-0.417793321033979,0.0195995150258348
SNHG8,-0.179355411416526,0.0196140263101864
BIVM,0.330747106406435,0.01967856676326
PIM3,0.176918196949627,0.0197105164490434
CCNL2,-0.120047702079548,0.0197175905584208
CALD1,0.124305920937847,0.0197917761576124
PPP2R3C,0.383661909595465,0.0198036773810221
ENSG00000235609,-0.666723995213675,0.0198162532893439
SULF1,-0.408164819447718,0.0198389530069446
CCNG1,-0.126082476556057,0.0199353547140787
BNC2,-0.239644452479789,0.0199624770498862
CNTRL,0.240227935487297,0.0199815351329201
TBC1D17,-0.245458839137899,0.019983268918295
PNMA8A,-0.183978875214533,0.0200120742686544
NFYA,0.162703374595826,0.0200149884521643
ABCG1,-0.570696889843791,0.0200376157096606
ZNF473,0.250107401049859,0.0200517779308288
HNRNPK,-0.102262383773471,0.0200602686322239
RPS23,-0.115381470488979,0.0200669085642027
ARHGAP11A,0.197319809328031,0.0200744485527933
NUP50-DT,-0.349638749651417,0.0200874492025516
ENSG00000260051,-0.873101655518749,0.0200988840898194
DMAC2,-0.16094341392588,0.0201085870932614
DYNC1I2,0.14479273913821,0.0201196758262787
ANKRD61,-0.754633008402315,0.0201719927199958
RAB27B,-0.475163848967475,0.0201922406236276
DGKH,0.456016488491191,0.0202123754343884
FUT11,-0.260619853237724,0.0202129986594136
ZNF776,0.249551274128415,0.0202152545676764
TRMT2A,-0.20775725170247,0.0202797175797467
ENDOU,-0.681252851480993,0.0202959072793636
IRF7,0.445094640615956,0.0203145601176785
GPD2,0.188940944546683,0.0203197534361956
UTP25,0.216947591602604,0.0203209731992923
OSER1-DT,-0.468599663252712,0.0203370814827828
ATG2A,-0.173518866196007,0.0203382078317646
TOM1L1,-0.165425758312115,0.0203592311189397
CHCHD3,0.141855317465299,0.0203674598154226
DLX6-AS1,-0.642670850777672,0.0203717495203398
SPX,1.10419484649555,0.0203784262240728
SRP14,-0.133365804875417,0.0204512103444099
PRPS1,0.157620344411971,0.0204688666372082
SYT13,0.38037248057834,0.0204756175577146
CENPA,0.304659199541363,0.0204931344081518
UFSP2,0.233744370017014,0.0204941047669926
NAP1L1,-0.115847727246603,0.0205156186524802
KLHL2,0.177235811860283,0.0205269579435544
CEP120,0.190373282185552,0.0205351143403235
FZD2,-0.161892927001139,0.020577834596519
RBBP5,0.193402380074562,0.0206016085575843
RTN4R,0.441352981233733,0.0206184659854713
ENSG00000288899,1.17709158143367,0.0206617447831487
DBF4,0.236460118938405,0.0206646837632517
BTBD7,-0.154248990095047,0.0207005770082512
TRIM56,0.164777374723209,0.0207477693266074
PYM1,-0.165116890172919,0.0207653801435449
EIF4B,-0.115294494395235,0.0208014134760365
TNRC6C,-0.271425389637527,0.0208220069486202
ENSG00000280152,0.686955300746578,0.0208541992061321
LINC00348,-1.30103972667019,0.02085962318444
PPP1R15B,0.207373812777175,0.0208715389445914
NORAD,-0.126108097933335,0.020884708942905
ELOA,0.186454120904745,0.02089670988425
SLC38A10,-0.140142023765444,0.0209125825589957
ZNF610,0.489990048232646,0.0209719054216555
ZNF563,0.638497439738849,0.02098335591708
KLHL23,-0.180180758064926,0.0209931383158125
ZNF587B,0.219814307150306,0.0210295810651578
RPL28,-0.109539023403169,0.0210380888600048
RGN,-0.880980303767028,0.0210596244994948
SYT1,0.423913875752142,0.0211113670362384
ATXN3,0.223469191306518,0.0211371987471209
HLA-DOA,-0.489512490684957,0.0211441664513341
TMEM182,0.389624568607,0.021145686640398
ZNF765,0.224930738659297,0.021149102734101
IRX6,-1.01032000164512,0.0211740991688272
SESTD1,0.196153131776324,0.0211836665059483
ENSG00000289558,-1.30028650032193,0.0212346390784833
